Date,MeanTemp,GHG emmisions
06/11/1943,0.2459,228687909.1
06/12/1943,0.28,196536673.2
06/12/1943,0.3539,216575920.6
06/01/1944,0.41,173630809.7
06/01/1944,0.4241,177327490.3
06/02/1944,0.31,189833886.2
06/02/1944,0.3032,179115223.6
06/03/1944,0.34,172145184.6
06/03/1944,0.3676,177399451.2
06/04/1944,0.27,190641225.2
06/04/1944,0.2718,164636093.7
06/05/1944,0.26,179528212.3
06/05/1944,0.2618,171403308.7
06/06/1944,0.22,184391189.1
06/06/1944,0.3348,166073488.2
06/07/1944,0.23,179241533.4
06/07/1944,0.3145,175959948.9
06/08/1944,0.23,181827406.5
06/08/1944,0.2804,187901890.1
06/09/1944,0.31,175139200.7
06/09/1944,0.3855,182056529.4
06/10/1944,0.27,167341753.6
06/10/1944,0.323,165504603.9
06/11/1944,0.12,178767023.3
06/11/1944,0.1518,171842927
06/12/1944,0.05,183197725.2
06/12/1944,0.0951,165922785.3
06/01/1945,0.13,194643249.1
06/01/1945,0.1535,193905294.1
06/02/1945,0.02,194881612.1
06/02/1945,0.0149,201902520.7
06/03/1945,0.11,207253881.5
06/03/1945,0.1072,195433013.8
06/04/1945,0.24,191410225.2
06/04/1945,0.2764,201678277
06/05/1945,0.1,178996194.3
06/05/1945,0.1761,179630647.7
06/06/1945,0.02,197101221.7
06/06/1945,0.1413,204065789.9
06/07/1945,0.07,191845240.2
06/07/1945,0.1652,183557481.4
06/08/1945,0.25,200237486
06/08/1945,0.3546,180763136.1
06/09/1945,0.22,189135144.1
06/09/1945,0.2578,185486376.2
06/10/1945,0.22,178088622.8
06/10/1945,0.2569,189837420.1
06/11/1945,0.1,201907566.6
06/11/1945,0.1955,207485879.8
06/12/1945,-0.1,182462986.3
06/12/1945,-0.0475,197963752.1
06/01/1946,0.15,212930844.2
06/01/1946,0.2209,209519965.1
06/02/1946,0.06,229298059.2
06/02/1946,0.0888,211365416
06/03/1946,0,202095151.6
06/03/1946,0.0005,225323363.3
06/04/1946,0.11,228268215.5
06/04/1946,0.1768,201422661.9
06/05/1946,-0.04,223242316.4
06/05/1946,-0.0298,209482679.7
06/06/1946,-0.17,221925964.1
06/06/1946,-0.1016,209501328.4
06/07/1946,-0.09,203483343.3
06/07/1946,-0.0367,220981442.4
06/08/1946,-0.08,227866253.4
06/08/1946,-0.0697,210504584.4
06/09/1946,-0.02,201934148
06/09/1946,-0.0164,204895327.3
06/10/1946,-0.06,200039848.8
06/10/1946,-0.0057,201862500.2
06/11/1946,-0.02,211180230.1
06/11/1946,-0.0119,203365632
06/12/1946,-0.29,231914055.5
06/12/1946,-0.2636,223490878.1
06/01/1947,-0.13,222248101.8
06/01/1947,-0.1816,214321683.2
06/02/1947,-0.08,230778631.6
06/02/1947,-0.0774,242857208.5
06/03/1947,0.05,223172751.3
06/03/1947,-0.0079,225869345.4
06/04/1947,0.04,209675221.1
06/04/1947,0.0143,209651204.1
06/05/1947,-0.06,216026628
06/05/1947,-0.019,212347341.2
06/06/1947,0,236774691.2
06/06/1947,0.0208,221123133.2
06/07/1947,-0.06,208307188.7
06/07/1947,-0.0138,219204195.6
06/08/1947,-0.08,229446320.9
06/08/1947,-0.0623,229006705.1
06/09/1947,-0.14,227691063.9
06/09/1947,-0.1306,235327155
06/10/1947,0.06,211250779.8
06/10/1947,0.0549,235085105.2
06/11/1947,-0.01,227247603.4
06/11/1947,-0.0238,233033271.3
06/12/1947,-0.18,235068297.6
06/12/1947,-0.1463,240989808.9
06/01/1948,0.05,206987514.6
06/01/1948,0.0535,211799053
06/02/1948,-0.13,225747978.8
06/02/1948,-0.0906,232529646.1
06/03/1948,-0.23,230277207.1
06/03/1948,-0.1841,229855935.6
06/04/1948,-0.09,226747210.5
06/04/1948,-0.0646,233161047
06/05/1948,0.08,219591697.4
06/05/1948,0.1427,209765962.5
06/06/1948,-0.05,224311546.8
06/06/1948,-0.015,202431129.7
06/07/1948,-0.13,222544986.5
06/07/1948,-0.0622,231126745.4
06/08/1948,-0.1,218577566.8
06/08/1948,-0.0282,204119117.6
06/09/1948,-0.1,205703905.7
06/09/1948,-0.1032,219792637.7
06/10/1948,-0.07,228226074.8
06/10/1948,-0.065,214528936.9
06/11/1948,-0.08,226454009.6
06/11/1948,-0.056,206067850.7
06/12/1948,-0.23,202435805.8
06/12/1948,-0.1121,206492835.3
06/01/1949,0.09,247070332.8
06/01/1949,0.1209,231462292.4
06/02/1949,-0.16,267810776.4
06/02/1949,-0.1476,240563964.4
06/03/1949,-0.01,255499040.3
06/03/1949,-0.0732,236532990
06/04/1949,-0.07,258645580.5
06/04/1949,0.0076,247844372.8
06/05/1949,-0.09,259918607.5
06/05/1949,-0.0063,234020739.9
06/06/1949,-0.22,259121676.9
06/06/1949,-0.1486,263262385
06/07/1949,-0.13,270195328.5
06/07/1949,-0.077,263329693
06/08/1949,-0.08,248664805.8
06/08/1949,-0.0217,240001095.4
06/09/1949,-0.08,243935920.1
06/09/1949,-0.0701,270477259.5
06/10/1949,-0.03,239240374.1
06/10/1949,-0.0297,230612968.2
06/11/1949,-0.08,248663470.5
06/11/1949,-0.0534,237326946.2
06/12/1949,-0.19,267923300.3
06/12/1949,-0.1821,236226562.5
06/01/1950,-0.3,269672691.2
06/01/1950,-0.2777,251299882.3
06/02/1950,-0.26,259215170.1
06/02/1950,-0.2389,247467610.1
06/03/1950,-0.06,267666954.1
06/03/1950,-0.0868,280897969
06/04/1950,-0.21,252227181.2
06/04/1950,-0.1706,280394516.8
06/05/1950,-0.12,273058895.7
06/05/1950,-0.0536,284120138.7
06/06/1950,-0.06,291766269.8
06/06/1950,-0.0559,267284118.6
06/07/1950,-0.09,257772093.7
06/07/1950,-0.1053,286018285.5
06/08/1950,-0.18,252554475.2
06/08/1950,-0.1382,267385652.8
06/09/1950,-0.1,260766648.8
06/09/1950,-0.1049,283568278.9
06/10/1950,-0.2,250156174.9
06/10/1950,-0.1661,263328492.1
06/11/1950,-0.35,254120400.8
06/11/1950,-0.3605,266499663.6
06/12/1950,-0.2,250145433.8
06/12/1950,-0.181,256397979.1
06/01/1951,-0.35,253239855.3
06/01/1951,-0.2903,281310888.7
06/02/1951,-0.44,254337991.5
06/02/1951,-0.4101,259208009.8
06/03/1951,-0.19,273620199.4
06/03/1951,-0.1689,287239114.8
06/04/1951,-0.1,259927077.6
06/04/1951,-0.0877,284351855.7
06/05/1951,-0.02,266152752
06/05/1951,0.0569,275504056.6
06/06/1951,-0.05,263213252.7
06/06/1951,0.0381,260543225.1
06/07/1951,0,249636753.1
06/07/1951,0.1101,282604451.5
06/08/1951,0.05,274023087.5
06/08/1951,0.113,280881944.8
06/09/1951,0.07,266885051.6
06/09/1951,0.1322,256507792.7
06/10/1951,0.06,269634501.4
06/10/1951,0.1081,256976201.5
06/11/1951,0,289337106.7
06/11/1951,0.026,261459642.8
06/12/1951,0.15,266440425.6
06/12/1951,0.2148,287127849.3
06/01/1952,0.16,262512044.5
06/01/1952,0.152,270319666.3
06/02/1952,0.12,281359841.1
06/02/1952,0.0921,277606217.6
06/03/1952,-0.1,268947882.4
06/03/1952,-0.048,284159159.3
06/04/1952,0.02,276787390.5
06/04/1952,0.0666,270144884.8
06/05/1952,-0.05,263564668.7
06/05/1952,0.034,270920747.5
06/06/1952,-0.04,264171402.2
06/06/1952,0.0396,294339730.2
06/07/1952,0.05,278155059.4
06/07/1952,0.0735,289319906.9
06/08/1952,0.07,265667585.6
06/08/1952,0.0647,284279133.6
06/09/1952,0.08,259226010.3
06/09/1952,0.0653,273675753.6
06/10/1952,-0.04,282247324.7
06/10/1952,-0.0366,277872374.8
06/11/1952,-0.17,274009770.1
06/11/1952,-0.1975,294880540.2
06/12/1952,-0.02,278666300
06/12/1952,-0.008,298951596.7
06/01/1953,0.09,269322379.1
06/01/1953,0.1037,278485924.4
06/02/1953,0.16,279146010.4
06/02/1953,0.1534,301421540.3
06/03/1953,0.11,300843918
06/03/1953,0.1539,299115714.1
06/04/1953,0.2,270977273.9
06/04/1953,0.1873,289447196.7
06/05/1953,0.08,280232138.2
06/05/1953,0.144,262292362.5
06/06/1953,0.08,270550953.5
06/06/1953,0.124,292832295.9
06/07/1953,0.02,262186469.3
06/07/1953,0.0662,299879091.7
06/08/1953,0.08,271219867.3
06/08/1953,0.0812,279392549.1
06/09/1953,0.06,280266944.7
06/09/1953,0.0632,304723699.5
06/10/1953,0.05,287464073.1
06/10/1953,0.0723,278064878.5
06/11/1953,-0.05,283074309.5
06/11/1953,-0.0621,279541200.7
06/12/1953,0.03,263029353
06/12/1953,0.0555,301433819.6
06/01/1954,-0.28,291798255.4
06/01/1954,-0.2352,322337407.5
06/02/1954,-0.1,301701079.8
06/02/1954,-0.0865,308518847.4
06/03/1954,-0.12,308556064
06/03/1954,-0.091,300886063.1
06/04/1954,-0.18,312034475.5
06/04/1954,-0.1766,285996457
06/05/1954,-0.2,300159659.2
06/05/1954,-0.202,304211738.3
06/06/1954,-0.16,324347425.6
06/06/1954,-0.1161,333355414.3
06/07/1954,-0.16,296733206.3
06/07/1954,-0.1229,325989950.5
06/08/1954,-0.13,329759581.7
06/08/1954,-0.0913,328860342.6
06/09/1954,-0.07,304393895.4
06/09/1954,-0.0595,300443411
06/10/1954,-0.01,322727022.7
06/10/1954,-0.0694,289828306.1
06/11/1954,0.08,329253968.8
06/11/1954,0.039,317813042.2
06/12/1954,-0.18,312568949.8
06/12/1954,-0.1859,284763621
06/01/1955,0.11,322146635.5
06/01/1955,0.0879,303938820.7
06/02/1955,-0.21,329268923.2
06/02/1955,-0.1303,304226593.3
06/03/1955,-0.36,344663693
06/03/1955,-0.3091,353757733.7
06/04/1955,-0.23,314309211.2
06/04/1955,-0.2383,345207249.5
06/05/1955,-0.2,326071150.3
06/05/1955,-0.1274,327398921.1
06/06/1955,-0.08,338826658.4
06/06/1955,-0.0695,325322512.8
06/07/1955,-0.09,348645873.3
06/07/1955,-0.0881,318695019.8
06/08/1955,0.04,340228899.8
06/08/1955,-0.0262,338197387
06/09/1955,-0.13,321848801.8
06/09/1955,-0.0923,314623235.3
06/10/1955,-0.05,316814343.5
06/10/1955,-0.1232,338190479.5
06/11/1955,-0.28,318088597.8
06/11/1955,-0.2373,345906222.4
06/12/1955,-0.32,353213264.9
06/12/1955,-0.2706,328320190.1
06/01/1956,-0.17,318658717.9
06/01/1956,-0.1773,321358453.3
06/02/1956,-0.25,357186897.6
06/02/1956,-0.2732,353647256.4
06/03/1956,-0.23,351028325.2
06/03/1956,-0.2003,363788334.9
06/04/1956,-0.26,363141989.6
06/04/1956,-0.2846,340354893.3
06/05/1956,-0.28,329539766.1
06/05/1956,-0.2275,330258872.2
06/06/1956,-0.15,327414754.8
06/06/1956,-0.1437,353915186.8
06/07/1956,-0.12,372490972
06/07/1956,-0.1346,354974358.1
06/08/1956,-0.25,331398099.7
06/08/1956,-0.1866,344884412
06/09/1956,-0.22,324895351.2
06/09/1956,-0.252,320553818.2
06/10/1956,-0.24,328215809
06/10/1956,-0.1989,343262083.5
06/11/1956,-0.17,321004947.8
06/11/1956,-0.1564,347329793.9
06/12/1956,-0.1,339660962.4
06/12/1956,-0.153,340375570
06/01/1957,-0.14,329603284.8
06/01/1957,-0.1178,370427149.7
06/02/1957,-0.05,364627114.1
06/02/1957,-0.1118,354524424
06/03/1957,-0.05,333052254.1
06/03/1957,-0.068,344710059.9
06/04/1957,-0.04,348940896.4
06/04/1957,-0.0193,367827329.7
06/05/1957,0.08,340135242.2
06/05/1957,0.1092,342306779.6
06/06/1957,0.16,348040455.8
06/06/1957,0.1577,358566976.9
06/07/1957,0.01,347384439.1
06/07/1957,0.0596,360558759.9
06/08/1957,0.14,371767732.3
06/08/1957,0.1302,341999690.6
06/09/1957,0.06,363820653.8
06/09/1957,0.0748,371715095.2
06/10/1957,0.01,341856251.6
06/10/1957,0.0143,368907981.8
06/11/1957,0.07,354743466.1
06/11/1957,0.1282,330089220.8
06/12/1957,0.16,326263957.8
06/12/1957,0.229,330243885.9
06/01/1958,0.39,390604555.6
06/01/1958,0.2964,335237403.7
06/02/1958,0.24,378059119.8
06/02/1958,0.2103,368896302.8
06/03/1958,0.1,374027814.3
06/03/1958,0.1181,377611022.9
06/04/1958,0.01,393580396.5
06/04/1958,0.114,380585540.5
06/05/1958,0.08,380211134.9
06/05/1958,0.1007,392893603.4
06/06/1958,-0.05,391532439
06/06/1958,0.0624,343760079.6
06/07/1958,0.06,360280092.3
06/07/1958,0.0649,334760400.4
06/08/1958,-0.06,383490956.4
06/08/1958,0.0528,374175328.7
06/09/1958,-0.03,361022067.6
06/09/1958,0.0186,348650903.9
06/10/1958,0.04,360771737.7
06/10/1958,0.0405,371580462.2
06/11/1958,0.02,357140437.5
06/11/1958,0.0896,390455708
06/12/1958,0.01,347904151.4
06/12/1958,0.1452,351276999
06/01/1959,0.06,387683254.4
06/01/1959,0.125,397063554.8
06/02/1959,0.09,369852792.6
06/02/1959,0.0682,394254001.3
06/03/1959,0.19,416157696.1
06/03/1959,0.2041,373078475
06/04/1959,0.16,397319541.9
06/04/1959,0.118,373027267.8
06/05/1959,0.06,414416529.4
06/05/1959,0.0263,353063173.4
06/06/1959,0.02,412790809.3
06/06/1959,0.0849,353211248.7
06/07/1959,0.06,400747277.6
06/07/1959,0.0671,402064182.5
06/08/1959,-0.01,379426919.7
06/08/1959,0.0516,365143910.6
06/09/1959,-0.06,407662236.1
06/09/1959,0.097,394062276.1
06/10/1959,-0.09,388396110.9
06/10/1959,-0.0137,398249597.5
06/11/1959,-0.09,389257800
06/11/1959,-0.079,363469425.7
06/12/1959,-0.03,397674387.2
06/12/1959,-0.0343,406821766.6
06/01/1960,-0.01,371771565.1
06/01/1960,0.0032,376712815.6
06/02/1960,0.14,410832568.7
06/02/1960,0.1858,386707360.6
06/03/1960,-0.36,417005479.5
06/03/1960,-0.2041,411978731
06/04/1960,-0.16,415067749.8
06/04/1960,-0.0954,384013314.4
06/05/1960,-0.08,369500323
06/05/1960,-0.0841,416075046.2
06/06/1960,0.01,358930475.4
06/06/1960,0.0772,409740022
06/07/1960,-0.02,404375221.8
06/07/1960,0.0339,369292023.2
06/08/1960,-0.01,380391177.7
06/08/1960,0.0461,365057537.4
06/09/1960,0.05,407216726.7
06/09/1960,0.0638,392751447.9
06/10/1960,0.07,389601046.9
06/10/1960,0.039,396528498.8
06/11/1960,-0.11,387865838.2
06/11/1960,-0.0484,400779905.2
06/12/1960,0.18,373583188
06/12/1960,0.2278,360225145.6
06/01/1961,0.07,421632395.9
06/01/1961,0.1188,434154614.7
06/02/1961,0.18,400470860.2
06/02/1961,0.1768,411800790.6
06/03/1961,0.09,405123571.1
06/03/1961,0.1646,398971021.2
06/04/1961,0.15,431466938.8
06/04/1961,0.1335,375870317
06/05/1961,0.13,398769064.8
06/05/1961,0.1614,403082482.5
06/06/1961,0.12,381910060
06/06/1961,0.1479,388193290.5
06/07/1961,-0.03,413320905.5
06/07/1961,0.035,413686727.1
06/08/1961,0.02,398964257.9
06/08/1961,0.032,384270455.1
06/09/1961,0.05,421732385.9
06/09/1961,-0.0041,413321826.9
06/10/1961,0,386699531.1
06/10/1961,-0.035,369218210.9
06/11/1961,0.03,384861335.5
06/11/1961,0.016,417459863
06/12/1961,-0.15,422353400.7
06/12/1961,-0.0171,410174829.1
06/01/1962,0.08,445529162
06/01/1962,0.1345,450484347.7
06/02/1962,0.14,418796225.1
06/02/1962,0.1698,442892436.4
06/03/1962,0.12,439250256.7
06/03/1962,0.1197,394154802.4
06/04/1962,0.05,456962106.9
06/04/1962,0.0763,439000965.3
06/05/1962,-0.06,390566761.8
06/05/1962,0.0589,404421853.5
06/06/1962,0.06,439030642.2
06/06/1962,0.0574,419953170.7
06/07/1962,-0.02,425857535.3
06/07/1962,0.0905,422580601.3
06/08/1962,-0.02,459990415.6
06/08/1962,0.0552,396536784.2
06/09/1962,-0.01,401397369.3
06/09/1962,0.0606,448308013.1
06/10/1962,-0.03,399156370.5
06/10/1962,0.0796,454853600.4
06/11/1962,0.06,393705882.7
06/11/1962,0.0745,437541554.1
06/12/1962,-0.01,399564927.1
06/12/1962,0.0881,455495055.6
06/01/1963,-0.03,459875428.4
06/01/1963,0.0376,445602236.1
06/02/1963,0.19,474032614.3
06/02/1963,0.2566,421867925.1
06/03/1963,-0.13,469244418.3
06/03/1963,-0.0216,414707455.8
06/04/1963,-0.05,470777489.3
06/04/1963,-0.0041,478454770.7
06/05/1963,-0.09,471805932.9
06/05/1963,0.013,427929737.5
06/06/1963,0.03,430298155.1
06/06/1963,0.0499,440124726.8
06/07/1963,0.08,474717450.1
06/07/1963,0.1382,425583760.9
06/08/1963,0.25,440673141.8
06/08/1963,0.1579,461094128.2
06/09/1963,0.2,479866273.9
06/09/1963,0.1629,419704917.9
06/10/1963,0.15,441300204.7
06/10/1963,0.2148,469366189.8
06/11/1963,0.15,428550971.5
06/11/1963,0.1947,446553540.1
06/12/1963,0,466793096.2
06/12/1963,0.0812,410684434.5
06/01/1964,-0.06,445901565.4
06/01/1964,0.0488,470838575.7
06/02/1964,-0.12,447302910.6
06/02/1964,-0.1048,488445760.5
06/03/1964,-0.22,502134215.6
06/03/1964,-0.1421,472634567.5
06/04/1964,-0.3,475843924.1
06/04/1964,-0.1847,452163884
06/05/1964,-0.25,473584533.3
06/05/1964,-0.098,507341413
06/06/1964,-0.07,477879408.5
06/06/1964,-0.0931,455213051.5
06/07/1964,-0.07,439055167
06/07/1964,-0.1111,457155989.1
06/08/1964,-0.2,443809298.5
06/08/1964,-0.1669,443375881.1
06/09/1964,-0.28,505363431.6
06/09/1964,-0.2093,487245150.1
06/10/1964,-0.3,477911557.6
06/10/1964,-0.2665,450387537.6
06/11/1964,-0.21,492614988.1
06/11/1964,-0.2017,444488419.2
06/12/1964,-0.3,492685643.2
06/12/1964,-0.2651,465912507.1
06/01/1965,-0.09,513292599.5
06/01/1965,-0.0699,525045017.4
06/02/1965,-0.17,505884668
06/02/1965,-0.1966,473993689.4
06/03/1965,-0.11,465709785.3
06/03/1965,-0.1005,462063301.3
06/04/1965,-0.2,498916306.1
06/04/1965,-0.1875,524374307.1
06/05/1965,-0.14,482262639.4
06/05/1965,-0.0787,452587287.8
06/06/1965,-0.08,458778258.9
06/06/1965,-0.0434,459792877.2
06/07/1965,-0.12,516190924.9
06/07/1965,-0.0841,523088900.9
06/08/1965,-0.01,450370832.3
06/08/1965,-0.0464,484568235.9
06/09/1965,-0.15,505493243.4
06/09/1965,-0.0503,522218877.6
06/10/1965,-0.04,463134725.1
06/10/1965,0.0238,507828550.5
06/11/1965,-0.06,499120900.7
06/11/1965,-0.09,514242815.4
06/12/1965,-0.05,525097947.4
06/12/1965,-0.0124,459781198.7
06/01/1966,-0.16,474289989.6
06/01/1966,-0.0458,543462049.6
06/02/1966,0,540889016.5
06/02/1966,-0.0373,532990216.6
06/03/1966,0.04,465679307
06/03/1966,-0.0025,531360779.8
06/04/1966,-0.13,527853621
06/04/1966,-0.0908,512584260.7
06/05/1966,-0.1,472545388.6
06/05/1966,-0.0359,476245880.4
06/06/1966,0.02,464997274.4
06/06/1966,0.0577,530389065.3
06/07/1966,0.09,544835724.2
06/07/1966,0.0667,465705123.2
06/08/1966,-0.1,485858843.4
06/08/1966,0.0191,508782904.3
06/09/1966,-0.01,489600294.2
06/09/1966,0.0261,527097150.7
06/10/1966,-0.15,527647564.1
06/10/1966,-0.0592,541492414.6
06/11/1966,-0.02,535847031.7
06/11/1966,-0.0465,481827848.5
06/12/1966,-0.06,498547353.2
06/12/1966,-0.1244,490967458.3
06/01/1967,-0.06,534044373.2
06/01/1967,-0.1068,578437852.4
06/02/1967,-0.2,567787548.9
06/02/1967,-0.1656,579587873.1
06/03/1967,0.03,564932740.3
06/03/1967,0.0029,494546486.1
06/04/1967,-0.05,516569646.8
06/04/1967,0.0056,496526278
06/05/1967,0.14,528587561
06/05/1967,0.1243,570417306.8
06/06/1967,-0.08,529108255.7
06/06/1967,-0.0299,521959620.2
06/07/1967,0.01,541076634.6
06/07/1967,-0.0177,524138435.5
06/08/1967,0.02,546577587.3
06/08/1967,-0.0055,522813475.9
06/09/1967,-0.04,547775958.4
06/09/1967,-0.0317,525008497.4
06/10/1967,0.06,537713370.5
06/10/1967,0.1288,501463330.5
06/11/1967,-0.06,528777555.8
06/11/1967,-0.0212,529864620
06/12/1967,-0.02,492355097.3
06/12/1967,-0.04,555925734.3
06/01/1968,-0.23,587214956.3
06/01/1968,-0.1865,588344448.7
06/02/1968,-0.15,589717625.1
06/02/1968,-0.1266,552430000.7
06/03/1968,0.21,530188615
06/03/1968,0.1508,608746372.4
06/04/1968,-0.05,529954153.3
06/04/1968,-0.0703,590895352.3
06/05/1968,-0.1,591486229.9
06/05/1968,-0.0803,551610315.4
06/06/1968,-0.06,533023639.7
06/06/1968,-0.0161,592424482.5
06/07/1968,-0.11,569129254.3
06/07/1968,-0.0197,604920224.2
06/08/1968,-0.11,560780831
06/08/1968,-0.0143,602998554.5
06/09/1968,-0.18,541588780.9
06/09/1968,-0.0112,615229319.9
06/10/1968,0.12,583086379.3
06/10/1968,0.0471,547543665.7
06/11/1968,-0.04,546297941.8
06/11/1968,0.0156,568130334.3
06/12/1968,-0.14,565975682.5
06/12/1968,-0.0431,540124930.4
06/01/1969,-0.11,564556801.9
06/01/1969,-0.1295,649942565.4
06/02/1969,-0.14,636950323.7
06/02/1969,-0.1038,620767951.6
06/03/1969,0,625763077.7
06/03/1969,0.1222,603316594.9
06/04/1969,0.19,597842394.7
06/04/1969,0.1935,617976386.8
06/05/1969,0.2,628099381.7
06/05/1969,0.1756,612454302
06/06/1969,0.05,641809807.9
06/06/1969,0.0766,647664133.5
06/07/1969,-0.01,607510147.1
06/07/1969,0.0933,621008351.6
06/08/1969,0.03,612082334.9
06/08/1969,0.0954,655778127
06/09/1969,0.1,647769705.3
06/09/1969,0.0843,654131730.2
06/10/1969,0.11,574450750.4
06/10/1969,0.0713,606647199.4
06/11/1969,0.12,631692069.4
06/11/1969,0.1896,597414098.9
06/12/1969,0.27,605464210.4
06/12/1969,0.2468,565770113.4
06/01/1970,0.09,596191509.1
06/01/1970,0.1214,696035612.4
06/02/1970,0.22,599058818.9
06/02/1970,0.2353,631689850.1
06/03/1970,0.08,658047506.8
06/03/1970,0.0317,624557249.5
06/04/1970,0.09,687151885.6
06/04/1970,0.131,623987974.6
06/05/1970,-0.05,643282130.5
06/05/1970,0.0414,643333860.5
06/06/1970,-0.03,646684000.9
06/06/1970,0.0295,600874197.3
06/07/1970,-0.04,668969666.4
06/07/1970,-0.0218,601124322.1
06/08/1970,-0.11,656268650.6
06/08/1970,-0.0198,666169639.2
06/09/1970,0.11,631941581.3
06/09/1970,0.0077,638301690.7
06/10/1970,0.05,602178872.7
06/10/1970,-0.0367,634556655.8
06/11/1970,0.01,666513192.2
06/11/1970,0.0226,696011025.4
06/12/1970,-0.13,662730031
06/12/1970,-0.0954,650171346.3
06/01/1971,-0.02,648322341.4
06/01/1971,-0.0045,691455176.1
06/02/1971,-0.2,629765776
06/02/1971,-0.2144,725322793.9
06/03/1971,-0.18,676023959.9
06/03/1971,-0.1412,717533560.2
06/04/1971,-0.09,677037153.2
06/04/1971,-0.1299,637154381.3
06/05/1971,-0.06,662949328.7
06/05/1971,-0.0899,665120305.6
06/06/1971,-0.18,669243948.3
06/06/1971,-0.1243,641812992.7
06/07/1971,-0.12,672852118.2
06/07/1971,-0.063,678303190.1
06/08/1971,-0.03,682992716.2
06/08/1971,-0.0688,636031882.1
06/09/1971,-0.01,655837584.9
06/09/1971,-0.0443,679007569.4
06/10/1971,-0.05,660008550.6
06/10/1971,-0.0763,688180292.2
06/11/1971,-0.04,706302201.3
06/11/1971,0.0363,668386427.1
06/12/1971,-0.08,717772740.5
06/12/1971,-0.0198,655188189.8
06/01/1972,-0.24,666165855
06/01/1972,-0.2415,697057072.4
06/02/1972,-0.17,766398521.8
06/02/1972,-0.1624,731709080.7
06/03/1972,0.02,729272645.1
06/03/1972,0.0014,725242599.3
06/04/1972,-0.01,651109844.4
06/04/1972,0.0357,737584257.3
06/05/1972,-0.03,670210296.9
06/05/1972,0.0147,685982219.2
06/06/1972,0.04,682106702.1
06/06/1972,0.0765,685916039.5
06/07/1972,0.02,745557060.9
06/07/1972,0.0639,707449287.1
06/08/1972,0.18,700431057.4
06/08/1972,0.0863,680559935.7
06/09/1972,0.03,748551440.1
06/09/1972,0.0207,721466866.8
06/10/1972,0.09,691546515.4
06/10/1972,0.0891,760205642.7
06/11/1972,0.03,745056939.2
06/11/1972,0.0799,727739662.7
06/12/1972,0.18,652997445.5
06/12/1972,0.2529,690396052.7
06/01/1973,0.28,748939260.5
06/01/1973,0.259,660639515.9
06/02/1973,0.3,756099343.5
06/02/1973,0.3722,699794376.3
06/03/1973,0.26,714156120.6
06/03/1973,0.3305,704421649.2
06/04/1973,0.25,680627545.4
06/04/1973,0.2502,740894090
06/05/1973,0.26,756825495.8
06/05/1973,0.2152,732990215.8
06/06/1973,0.16,710777616.7
06/06/1973,0.1972,728944987.4
06/07/1973,0.09,661890335.7
06/07/1973,0.1163,722683456.1
06/08/1973,0.02,649400347.6
06/08/1973,0.0774,663343789.8
06/09/1973,0.06,693366766.3
06/09/1973,0.0563,722149928.9
06/10/1973,0.12,761056684.1
06/10/1973,0.0446,689733930.1
06/11/1973,0.06,659617642.3
06/11/1973,0.022,669116369.4
06/12/1973,-0.06,708836140.9
06/12/1973,0.0277,689565921.6
06/01/1974,-0.14,736823854
06/01/1974,-0.1953,740042484.8
06/02/1974,-0.28,716842874.6
06/02/1974,-0.2548,647005671.1
06/03/1974,-0.05,677888885
06/03/1974,-0.0509,707682536.9
06/04/1974,-0.1,660384511.4
06/04/1974,-0.042,702438704
06/05/1974,-0.01,675775431.5
06/05/1974,-0.0246,743896187.9
06/06/1974,-0.05,739883221.2
06/06/1974,-0.0375,661052030
06/07/1974,-0.03,746197263.4
06/07/1974,0.0195,692676993.9
06/08/1974,0.12,749328840.9
06/08/1974,0.0131,648103799.6
06/09/1974,-0.12,737943942.3
06/09/1974,-0.0428,754294349.7
06/10/1974,-0.07,715198603.1
06/10/1974,-0.0831,681974485.2
06/11/1974,-0.07,745211791.9
06/11/1974,-0.0671,673844820.8
06/12/1974,-0.09,672138270.9
06/12/1974,-0.0976,676342985.6
06/01/1975,0.07,752918697.3
06/01/1975,0.1201,706282137.4
06/02/1975,0.07,780437246
06/02/1975,0.0326,694536251.5
06/03/1975,0.14,751871406.7
06/03/1975,0.1096,760170986.7
06/04/1975,0.06,676132131.4
06/04/1975,0.0779,722973765.4
06/05/1975,0.16,770000746.3
06/05/1975,0.0693,717883081.9
06/06/1975,-0.02,738929855.8
06/06/1975,0.0342,785513010.8
06/07/1975,-0.03,769834668.4
06/07/1975,0.0055,765301950.6
06/08/1975,-0.2,686076790.8
06/08/1975,-0.0671,779465874
06/09/1975,-0.03,671654627.2
06/09/1975,0.017,789558796.7
06/10/1975,-0.09,783930733.9
06/10/1975,-0.1236,752547870.7
06/11/1975,-0.16,696221036.2
06/11/1975,-0.145,702247668.7
06/12/1975,-0.17,770580384.4
06/12/1975,-0.0895,774690530.9
06/01/1976,0,751758561.9
06/01/1976,-0.0181,812958907
06/02/1976,-0.06,702142094
06/02/1976,-0.1221,766546755.6
06/03/1976,-0.21,806196297.5
06/03/1976,-0.2394,798619536.9
06/04/1976,-0.1,741091135.2
06/04/1976,-0.0223,764591084.8
06/05/1976,-0.23,778181757.8
06/05/1976,-0.1228,801169067.2
06/06/1976,-0.15,792190800.9
06/06/1976,-0.074,749391754.1
06/07/1976,-0.12,725733093.8
06/07/1976,-0.0846,727560082.7
06/08/1976,-0.18,726648237.2
